"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"PC039877","PC039877","HSS-8080435","9P47PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G051 (FMO/Engineering)","G","VIHATRP20231113-045","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD061844","LD061844","HSS-8065739","9PB60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","D78","1","VIHATRP20220815-123","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD100450","LD100450","HSS-1042955","9PBPQT3","VIHA-CDH-Cowichan District Hospital","CDH - Cafeteria","","0","REQ0983509-RITM1034618-SCTASK1643394","08/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD086112","LD086112","HSS-1046778","9PC4TY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","261","2","REQ1323608-RITM1395927-SCTASK2237333","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD100912","LD100912","HSS-1044276","9PG6PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","WFH","2","REQ1105422-RITM1163399-SCTASK1868261","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC044741","PC044741","HSS-8083213","9PH7PW3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","9","1","VIHATRP20240205-012","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC032172","PC032172","HSS-8025718","9PZGGC3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","","VIHATRP20211129-043","02/28/2030","NTT-Deskside Services-Cowichan-Staffed"
"","LD058171","HSS-1046570","9Q84VZ3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","Trailer 1 (Admin Office)(WFH)","G","REQ1313669-RITM1385414-SCTASK2222653","06/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD071171","LD071171","HSS-1032343","9QBMKF3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","122 (Home & Community Care)","1","REQ0479198-RITM0502558-SCTASK0790987","03/31/2030","NTT-Deskside Services-Cowichan-Local"
"","LD100510","HSS-1043488","9QJPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","Home Office (VPN)","1","REQ1028899-RITM1082627-SCTASK1726197","09/30/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD031924","LD031924","HSS-8082717","9QLKTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","111 (Seniors Outreach Team)","1","VIHATRP20240122-036","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD063345","LD063345","HSS-1042654","9QPTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","","1","REQ0931058-RITM0978893-SCTASK1580360","08/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC077496","PC077496","HSS-1985555","9RH50N3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (ICU Nurse Station)","","DMND0003681","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD102443","LD102443","HSS-1043918","9RH5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","125","1","REQ1075103-RITM1131300-SCTASK1812139","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD056576","LD056576","HSS-1027326","9RVHL93","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","218 (W128) WFH - Corry Pettigrew","2","REQ0250792-RITM0262650-SCTASK0400388","07/31/2029","NTT-Deskside Services-Cowichan-Local"
"LD030914","LD030914","HSS-8022281","9S3HGC3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4028 (Geriatric Specialty Services)","4","VIHATRP20210607-001","09/30/2029","NTT-Deskside Services-Cowichan-Staffed"
"LD064334","LD064334","HSS-1044213","9SD7PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G027 (Hospital At Home)","G","REQ1107321-RITM1165371-SCTASK1862799","12/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD034276","LD034276","HSS-8065791","9SM60N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","119 (W86)","1","VIHATRP20220815-155","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC048896","PC048896","HSS-1990964","9SRRQT3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4037 (Nurse Station)","4","DMND0004484","11/30/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC033980","PC033980","HSS-8089459","9SZHTY3","VIHA-WRMH-Wicks Road Mental Health-Main Building-1st Floor","Main Building","Office","1","VIHATRP20240902-047","11/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD062549","LD062549","HSS-1040444","9T0MVF3","VIHA-LMH-Lady Minto Hospital-Main Building-Basement 1","Main Building","002 (Support Services Manager)","G","REQ0808288-RITM0849231-SCTASK1342110","11/30/2030","NTT-Deskside Services-Cowichan-Remote"
"PC076075","PC076075","HSS-8083218","9T66PW3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","304 (Admin)","3","VIHATRP20240205-005","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD046200","LD046200","HSS-8091931","9T8LG14","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","WFH","1","VIHATRP20250120","01/31/2033","NTT-Deskside Services-Cowichan-Local"
"PC067044","PC067044","HSS-8069263","9TM60N3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","133 (Xray Tech Room)","1","VIHATRP20221128-069","01/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC033709","PC033709","HSS-8076614","9TNTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G14 (Laboratory)","G","VIHATRP20230717-101","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC023546","PC023546","HSS-8086889","9TV4VZ3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B49 (Training Room)","1","VIHATRP20240520-024","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC033980","PC033980","HSS-8089460","9TZHTY3","VIHA-WRMH-Wicks Road Mental Health-Main Building-1st Floor","Main Building","Office","1","VIHATRP20240902-047","11/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD065133","LD065133","HSS-8020027","9V15X53","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","22","1","VIHATRP20210111-055","04/30/2029","NTT-Deskside Services-Cowichan-Local"
"LD090318","LD090318","HSS-1041634","9V3SVP3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","115 (Activities Aide)","1","REQ0629112-RITM0660848-SCTASK1435699","05/31/2031","NTT-Deskside Services-Cowichan-Remote"
"PC049821","PC049821","HSS-8077228","9VJPQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","16","1","VIHATRP20230807-013","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC090095","PC090095","HSS-1041623","9W3SVP3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B49 (Training Room)","1st","REQ0854881-RITM0898064-SCTASK1425848","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD020152","LD020152","HSS-8065798","9W560N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","118 (W28)","1","VIHATRP20220815-159","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD037512","LD037512","HSS-8093146","9WCLG14","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W57)","1","ISLHTRP20250421","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"LD029755","LD029755","HSS-8070679","9WHSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3060 (CSO Office)","3","VIHATRP20230109-009","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC029581","PC029581","HSS-8077245","9WNTVP3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","Sunroom (Admin Area)","1","VIHATRP20230807-026","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC052863","PC052863","HSS-8078168","9WRRQT3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-Basement 1","Main Building","L140 (Boardroom)","G","VIHATRP20230904-006","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD080496","LD080496","HSS-1041918","9WXRVP3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","208","2","REQ0869355-RITM0913622-SCTASK1475604","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC030537","PC030537","HSS-1110301","9XQ4W14","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Lab Core)","1","REQ1624926-RITM1714663-SCTASK2801551","05/31/2033","NTT-Deskside Services-Cowichan-Staffed"
"LD036875","LD036875","HSS-1110763","9XV4W14","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G016 (Food and Nutrition Service Manager)","G","REQ1703185-RITM1797602-SCTASK2891810","06/30/2033","NTT-Deskside Services-Cowichan-Staffed"
"LD034005","LD034005","HSS-8065789","9Y160N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","120 (W98)","1","VIHATRP20220815-154","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD062619","LD062619","HSS-1040714","9Y5RVP3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","WFH - Chelsey Mcdonald","2","REQ0799328-RITM0839812-SCTASK1358820","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD046201","LD046201","HSS-8093627","9Y9NG14","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G08 (Physiotherapy)","G","ISLHTRP20250421","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"PC061395","PC061395","HSS-8080442","9YJ6PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B42","1","VIHATRP20231113-052","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC035179","PC035179","HSS-8057938","9YNGRH3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","Reception (Main Office)","1","VIHATRP20220404-006","07/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD059543","LD073559","HSS-1036852","9Z170N3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","M17 (Swing Office)","1","REQ0656777-RITM0689999-SCTASK1082126","10/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC030418","PC030418","HSS-8027522","9Z7HRH3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G002 (Housekeeping)","","VIHATRP20220314-068","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC075738","PC075738","HSS-1940433","9ZDSVP3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","135","1","DMND0005307","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD062481","LD062481","HSS-1040252","9ZLMVF3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","Home Office (VPN)","1","REQ0800978-RITM0841528-SCTASK1328275","01/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD027260","LD027260","HSS-8070743","9ZXRVP3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","117 (W71)","1","VIHATRP20230109-057","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC075741","PC075741","HSS-1940435","B0FHTY3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","205","2","DMND0005307","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD085468","LD085468","HSS-1042467","B0JTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","110 (Services Manager)","1","REQ0931056-RITM0978891-SCTASK1547777","07/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC076596","PC076596","HSS-8083244","B1Q6PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20240205-029","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"PC090074","PC090074","HSS-1040884","B2660N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","Sunroom (admin area)","1st","REQ0807948-RITM0848860-SCTASK1371637","01/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD058911","LD058911","HSS-8024293","B2JKGC3","VIHA-SSMHSU-Salt Spring Mental Health Substance Use Services-Main Building-1st Floor","Lancer Building","Office 2","1","VIHATRP20210913-023","11/30/2029","NTT-Deskside Services-Cowichan-Remote"
"PC067110","PC067110","HSS-8076588","B2PTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","142 (Exam Room 8)","1","VIHATRP20230717-083","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD036875","LD036875","HSS-1110764","B2R4W14","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G016 (Food and Nutrition Service Manager)","G","REQ1703185-RITM1797602-SCTASK2891810","06/30/2033","NTT-Deskside Services-Cowichan-Staffed"
"LD100856","LD100856","HSS-1045064","B3SJTY3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G027 (Hospital At Home)","G","REQ1194088-RITM1257567-SCTASK2016428","03/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC033607","PC033607","HSS-8084903","B3V5VZ3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","ACU - Main Nurse Station","1","VIHATRP20240325-021","05/31/2032","NTT-Deskside Services-Cowichan-Remote"
"","LD057606","HSS-8023806","B3XGGC3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","217 (W127) Geraldine Blair-Speirs","2","VIHATRP20210823-005","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"LD105611","LD105611","HSS-8020016","B435X53","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1118A (Tyler Smith)","1","VIHATRP20210111-049","04/30/2029","NTT-Deskside Services-Cowichan-Staffed"
"PC042967","PC042967","HSS-8070817","B43TVP3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","North Care Station(TBD)","","VIHATRP20230109-103","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD100780","LD100780","HSS-1044056","B4B6PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","261 (W149) - Emma James","2","REQ1091282-RITM1148633-SCTASK1832197","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD090797","LD090797","HSS-1044916","B4FHTY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","258","2","REQ1159876-RITM1221295-SCTASK1970746","02/29/2032","NTT-Deskside Services-Cowichan-Local"
"PC030840","PC030840","HSS-8086869","B505VZ3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Back Office)","1","VIHATRP20240520-009","07/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC023728","PC023728","HSS-8086938","B544VZ3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3031 (Nurse Station - Back Office)","3","VIHATRP20240520","07/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD057152","LD057152","HSS-8065571","B5660N3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2043 (2nd Floor Day Room)","2","VIHATRP20220808-175","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD060330","LD060330","HSS-1032984","B59JRH3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","? Trailer 2 (Respiratory Assessment Trailer)","G","REQ0509453-RITM0534511-SCTASK0828954","05/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD028524","LD028524","HSS-8073948","B5HPQT3","VIHA-LMH-Lady Minto Hospital-Main Building-Basement 1","Main Building","009 (Dietician)","G","VIHATRP20230424-026","07/31/2031","NTT-Deskside Services-Cowichan-Remote"
"PC075756","PC075756","HSS-1940464","B5JTVP3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","08/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC047905","PC047905","HSS-8092715","B5TMG14","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1109 (Reception)","1","ILSHTRP20250324-005","06/30/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC076598","PC076598","HSS-1031402","B5XKGC3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","","REQ0378899-RITM0396864-RITM0396864","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"LD044560","LD044560","HSS-8089469","B67JTY3","VIHA-LCHU-Lake Cowichan Health Unit-Main Building-1st Floor","Main Building","Main Office","1","VIHATRP20240902-050","11/30/2032","NTT-Deskside Services-Cowichan-Local"
"PC022564","PC022564","HSS-8079009","B6C5PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1083 (CT Tech Station)","1","VIHATRP20231003-031","12/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC023546","PC023546","HSS-8086893","B6F4VZ3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B49 (Training Room)","1","VIHATRP20240520-025","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD037757","LD037757","HSS-8023709","B6QHL93","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","9","1","VIHATRP20210816-066","11/30/2029","NTT-Deskside Services-Cowichan-Local"
"LD028678","LD028678","HSS-8080461","B707PW3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2011 (2-South)","2","VIHATRP20231113-060","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD066855","LD066855","HSS-1033548","B72JRH3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","Family Practice - Erin room","1","REQ0532767-RITM0559101-SCTASK0872136","05/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC042972","PC042972","HSS-8065747","B7660N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","304 Adult South Station - LPN","","VIHATRP20220815-129","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC061853","PC061853","HSS-8089440","B8CHTY3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B39","1","VIHATRP20240902-044","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD080612","LD080612","HSS-1045165","B8FJTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","117 (Kellie Connelly)","1","REQ1204121-RITM1268169-SCTASK2027436","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC031805","PC031805","HSS-8073926","B8FQQT3","VIHA-LMH-Lady Minto Hospital-Main Building-Basement 1","Main Building","006 (Ultrasound Reception)","G","VIHATRP20230424-007","07/31/2031","NTT-Deskside Services-Cowichan-Remote"
"LD037855","LD037855","HSS-8027505","B8KHRH3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2031 (Nurse Station - Back Office)","2","VIHATRP20220314-056","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC032166","PC032166","HSS-8025720","B8WKGC3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","","VIHATRP20211129-044","02/28/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC033922","PC033922","HSS-8089046","B8YHTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","132 (Check in Records)","1","VIHATRP20240806-005","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC033067","PC033067","HSS-8027513","B92JRH3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G040 (Managers Office)","","VIHATRP20220314-062","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD066342","LD066342","HSS-8078964","B946PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","117 (W70)","1","VIHATRP20231003-006","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD091422","LD091422","HSS-8080420","B957PW3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2044","2","VIHATRP20231113-034","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC038011","PC038011","HSS-8089552","B97JTY3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4002 (Pulmonary Function Lab)","4","VIHATRP20240902","10/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD031882","LD031882","HSS-8065595","B9B60N3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4029 (Protection Services Office)","4","VIHATRP20220808-182","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD027187","LD027187","HSS-8079021","B9C5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W13)","1","VIHATRP20231003-038","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD034581","LD034581","HSS-8080379","B9P6PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1025 (Surgical Services)","1","VIHATRP20231113-004","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD090908","LD090908","HSS-1048193","B9Y4TY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","215","2","REQ1483386-RITM1565064-SCTASK2528703","11/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD062786","LD062786","HSS-8070715","BB2SVP3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","28","1","VIHATRP20230109-036","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC031864","PC031864","HSS-1988276","BB7RVP3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Nurse Station)","","DMND0004201","05/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD037763","LD037763","HSS-8023700","BBGHL93","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","2","G","VIHATRP20210816-062","11/30/2029","NTT-Deskside Services-Cowichan-Local"
"LD022363","LD022363","HSS-8070673","BCCSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3329 (Chemotherapy & Medical Daycare Office)","3","VIHATRP20230109-006","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD023589","LD023589","HSS-8065802","BCSMVF3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","101 (#1 Charge Cabinet)","1","VIHATRP20220815-161","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC085120","PC085120","HSS-1041840","BD4TVP3","VIHA-DJS-Duncan Jubilee Street-Main Building-1st Floor","Main Building","Reception","1","REQ0869355-RITM0913617-SCTASK1469138","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD065272","LD065272","HSS-8026113","BD7LKF3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20220103-047","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD027227","LD027227","HSS-8078993","BDC5PW3","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","126 (Rounds)","1","VIHATRP20231003-067","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD037517","LD037517","HSS-1030734","BDJKGC3","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","19 (Desk A - Rhonda)","1","REQ0390476-RITM0409055-SCTASK0641797","12/31/2029","NTT-Deskside Services-Cowichan-Local"
"PC022562","PC022562","HSS-8069297","BDMMVF3","VIHA-MBRC-Mill Bay Radiology Centre-Main Building-1st Floor","Main Building","Suite 250 (Ultrasound Room)","1","VIHATRP20221128-082","01/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD027161","LD027161","HSS-8070746","BDNSVP3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (stored)","1","VIHATRP20230109-058","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC047882","PC047882","HSS-1033028","BF7JRH3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1118B (Education Room)","1st","REQ0513964-RITM0539299-SCTASK0843336","05/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"","BF8SVP3","HSS-1041989","BF8SVP3","VIHA-CLRC-Cowichan Lodge-Main Building","D-Wing","D90","1","REQ1931716-RITM2039142-SCTASK3349238","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC035995","PC035995","HSS-8065567","BG660N3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Nurse Station)","","VIHATRP20220808-171","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD085375","LD085375","HSS-1035385","BGDHRH3","VIHA-DJS-Duncan Jubilee Street-Main Building-1st Floor","Main Building","2 (Mark's Office)","1","REQ0600444-RITM0630662-SCTASK0993710","08/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD034543","LD034543","HSS-8077216","BGDPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D??","1","VIHATRP20230807-004","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD065272","LD065272","HSS-8026114","BH7MKF3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20220103-047","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD080453","LD080453","HSS-1044788","BHGLTY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","WFH - Jessica Huston","1","REQ1157905-RITM1219191-SCTASK1950696","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC077404","PC077404","HSS-1985368","BHRLVF3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Hallway West - Substation)","","DMND0003653 EMP","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD027259","LD027259","HSS-8082722","BHZHTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","125 (Home & Community Care)","1","VIHATRP20240122-040","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC031442","PC031442","HSS-8025686","BJ1LGC3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","M02 (Harbourside Unit Clerk's Office)","1","VIHATRP20211129-023","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"LD068687","LD068687","HSS-1049115","BJ2LG14","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH","1","REQ1566517-RITM1652904-SCTASK2652470","01/31/2033","NTT-Deskside Services-Cowichan-Staffed"
