"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"PC037565","HSS-8072037","HDMDLN3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","14","1","VIHATRP20230213-017","05/31/2027","Operational","03/12/2026","","Main Room","General Rounding","4780 Roger St.","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"PC038007","HSS-8089589","8CP6D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2905 - room 6","2","VIHATRP20240909-079","10/31/2028","Operational","08/31/2026","","","General Rounding","WCG Admin","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC038024","HSS-8086145","C4S7D14","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Nurses' Station","1","VIHATRP20240429-025","06/30/2028","Operational","03/06/2026","","","General Rounding","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
"PC038025","HSS-8068732","H5KQQN3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Nurses' Station","1","VIHATRP20221114-012","01/31/2027","Operational","05/01/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC038026","HSS-8093410","MZ01D8JC","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Maternity","1","ISLHTRP20250512-043","06/30/2029","Operational","01/29/2026","","","General Rounding","Tofino General Hospital","NTT-Deskside Services-WestCoast-Remote","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"PC038028","HSS-8086142","1KCX624","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Trauma Room","1","VIHATRP20240429-022","06/30/2028","Operational","01/29/2026","","","General Rounding","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
"PC038029","HSS-8086140","7LCX624","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Nurses' Station","1","VIHATRP20240429-020","06/30/2028","Operational","05/01/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","ACU-Nursing Station","Critical Clinical","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
"PC038030","HSS-8078465","9MCNPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2905 - Nurses Station","2","VIHATRP20230918-053","06/30/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","LDR-Nursing station -computer on left side","Critical Clinical","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC039992","HSS-8086187","GKCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2304 - Administration - OR Booking","2","VIHATRP20240429-067","06/30/2028","Operational","08/21/2026","","","General Rounding","Admin - OR Booking Office","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"PC040011","HSS-8100134","MZ03FQ1G","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","27 - Break Room","1","ISLHTRP20260817-081","","Operational","08/21/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC040012","HSS-8072055","J0KMPR3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Schedulers Office","1","VIHATRP20230213-035","04/30/2027","Operational","08/21/2026","","","General Rounding","Home Support","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC040020","HSS-8078464","FD0LPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2905 - Nurses Station","2","VIHATRP20230918-052","06/30/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","2900 Nursing Station","Critical Clinical","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC040022","HSS-8058605","1LX4VH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2326 - Administration","2","VIHATRP20220505-019","09/30/2026","Operational","08/21/2026","Device moved from room 2315 to room 2317 - WCGH - as per SCTASK2257091 - 20-aug-24: Roman Frank - tech.

Device moved from room 2317 to 2326 per SCTASK3187856 - Ownership updated to Kaila Chretien - 04-Sept-25: Kelly Black - tech.","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC040023","HSS-8068769","G5S2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2517 -Dictation","2","VIHATRP20221114-049","01/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC040024","HSS-8068753","DQ23XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2905 - Nursery","2","VIHATRP20221114-033","01/31/2027","Operational","08/31/2026","","","General Rounding","Labour & Delivery","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC040902","HSS-8078495","9GLKPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2601 - Nursing Station Psychiatry","2","VIHATRP20230918-083","06/30/2027","Operational","08/31/2026","","","General Rounding","Psychiatry","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC040905","HSS-8068782","76S2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedSurg - Nursing Station - B Side Desk","2","VIHATRP20221114-062","01/31/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC040906","HSS-8068774","5KZ2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2215 (Report Room B)","2","VIHATRP20221114-054","01/31/2027","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC040907","HSS-8089582","2N67D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2287","2","VIHATRP20240909-072","12/31/2028","Operational","08/12/2026","","","General Rounding","MI Clerical & RIS Supp Admin","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC041946","HSS-8086188","4LCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2441","2","VIHATRP20240429-068","06/30/2028","Operational","08/31/2026","","","General Rounding","Pulmonary - Cardiac EDS IP","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC042650","HSS-8086171","3ZGJH04","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC2140","2","VIHATRP20240429-051","06/30/2028","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","PARR - left side of
nursing station
Needs Downtime Binder
- Post Anaesthetic Care Unit
","Critical Clinical","Operating Room - Nursing","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Tower Plus 7010 V1","LENOVO THINKCENTRE M910T i7-7700 3.6GHZ"
"PC042651","HSS-8068729","GQ23XP3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Nursing Station","1","VIHATRP20221114-009","01/31/2027","Operational","05/01/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC045957","HSS-8086162","8JCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20240429-042","06/30/2028","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC049229","HSS-8078469","FF0LPR3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC1513","1","VIHATRP20230918-057","06/30/2027","Operational","08/21/2026","","Food Services","General Rounding","Patient Food","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC049230","HSS-8078476","4W0MPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2246 - Ultrasound tech Rm 1","2","VIHATRP20230918-064","06/30/2027","Operational","08/12/2026","","Medical Imaging","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC049238","HSS-8089580","6CP6D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2270","2","VIHATRP20240909-070","12/31/2028","Operational","08/12/2026","","Medical Imaging","General Rounding","Medical Imaging Systems","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC049239","HSS-8089588","8L67D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2270","2","VIHATRP20240909-078","10/31/2028","Operational","07/30/2026","","","General Rounding","CI Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC049240","HSS-8073637","FVZ0KQ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCER - Emergency nursing desk","2","VIHATRP20230417-006","05/31/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.

Device is on admin tool 10 for 724","","Critical Clinical","Emergency","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC049241","HSS-8073665","3RP3KQ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2455 - Regional Lab office","2","VIHATRP20230417-034","05/31/2027","Operational","08/31/2026","Monitor (Lenovo Thinkvision): Hss-1022861","Laboratory","General Rounding","Laboratory","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC049243","HSS-8089567","DFP6D14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","10","1","VIHATRP20240909-057","10/31/2028","Operational","04/28/2026","","","General Rounding","PA Westcoast MHSU","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC049245","HSS-8086123","4JCX624","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","Team Room","1","VIHATRP20240429-003","06/30/2028","Operational","04/28/2026","","","General Rounding","4152 Redford St","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC049257","HSS-8078448","345NPR3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","Reception","1","VIHATRP20230918-036","06/30/2027","Operational","03/12/2026","","Mental Health & Addiction Services","General Rounding","PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC049263","HSS-8073639","J4Z2KQ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2491 Pharmacy","2","VIHATRP20230417-008","05/31/2027","Operational","07/24/2026","","","General Rounding","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC049267","HSS-8078470","DHTLPR3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC1541","1","VIHATRP20230918-058","06/30/2027","Operational","07/30/2026","","","General Rounding","Housekeeping","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC050094","HSS-8086182","D5S7D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2258 - Radiologist office","2","VIHATRP20240429-062","06/30/2028","Operational","08/12/2026","","Medical Imaging - Room 2258","General Rounding","MI System Data Management","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC051248","HSS-8086146","HJCX624","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Health Records","1","VIHATRP20240429-026","06/30/2028","Operational","01/29/2026","","","General Rounding","Admitting","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC051330","HSS-8086183","15S7D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2256","2","VIHATRP20240429-063","06/30/2028","Operational","08/12/2026","","Medical Imaging - Marion's PC","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC051565","HSS-8068752","JP23XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedical Imaging - Reception","2","VIHATRP20221114-032","01/31/2027","Operational","03/31/2026","This workstation has been configured to enable Controlled Prescription Printing (CPP) to a dedicated CPP printer. The workstation must be manually mapped in Olympus to print on CPP Printer(s): cpp_rmiailp1","MED-IMG-RJH","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC052209","HSS-8089569","6N67D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2258","2","VIHATRP20240909-059","10/31/2028","Operational","07/30/2026","","Medical Imaging","General Rounding","CI Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB 256GB WIN10P 3YOS"
"PC052347","HSS-8086166","2KCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedical Imaging - Main reception","2","VIHATRP20240429-046","06/30/2028","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","","Critical Clinical","Medical Imag Clerical Adm","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC060834","HSS-8095634","HCJJZ44","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","Psychiatry","1","ISLHTRP20250915-032","03/31/2029","Operational","03/12/2026","","","General Rounding","Emergency","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC066012","HSS-8025801","7ZFRDF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2258","2","VIHATRP20211213-009","05/31/2026","Operational","08/12/2026","","","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell PRECISION 5820 TOWER V2",""
"PC066021","HSS-8025809","7Z9PDF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2258","2","VIHATRP20211213-017","05/31/2026","Operational","08/21/2026","","","General Rounding","PACS","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell PRECISION 5820 TOWER V2",""
"PC066026","HSS-8025814","7ZBLDF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2258","2","VIHATRP20211213-022","05/31/2026","Operational","08/12/2026","Imaging Doctor's PC","","General Rounding","Medical Imaging (Radiologist's Office)","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell PRECISION 5820 TOWER V2","Lenovo P500 Tower PC"
"PC067008","HSS-8068728","9Q7YTH3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Physician viewing room/xray","1","VIHATRP20221114-008","06/30/2026","Operational","01/29/2026","","","General Rounding","Physicians","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7090 TOWER V1",""
"PC067010","HSS-8099170","MZ03D7VY","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCMedical Imaging - 2288 - XRay room","2","ISLHTRP20260615-072","07/31/2030","Operational","08/12/2026","","","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO P3 Tower Workstation V3",""
"PC067012","HSS-8068781","DBW2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2248 - Ultrasound Room 2","2","VIHATRP20221114-061","01/31/2027","Operational","08/12/2026","","","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC067103","HSS-8073668","BXP3KQ3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Reception","1","VIHATRP20230417-037","05/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC067138","HSS-8079316","2P6VPR3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","FMO Shop","1","VIHATRP20231023-112","06/30/2027","Operational","01/29/2026","Taking old PC (PC033760) back after finished deployment and other tasks here at TGH (Nov.1, 2023)","","General Rounding","Plant Maintenance","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC067145","HSS-8086195","B3S7D14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2426","2","VIHATRP20240429-075","06/30/2028","Operational","07/24/2026","","Room 2426 (moved as per RITM0843599)","General Rounding","Physiotherapy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","Tangent T22B V3 AIO"
"PC067146","HSS-8086181","6LCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2426","2","VIHATRP20240429-061","06/30/2028","Operational","07/24/2026","","Screening Clinic","General Rounding","Physiotherapy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","Tangent T22B V3 AIO"
"PC067175","HSS-8086143","24S7D14","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Medical Imaging Front Computer","1","VIHATRP20240429-023","06/30/2028","Operational","01/29/2026","","","General Rounding","Medical Imaging","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
"PC067183","HSS-8086122","D4S7D14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Reception","1","VIHATRP20240429-002","06/30/2028","Operational","03/05/2026","","","General Rounding","PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC071239","HSS-8097527","MZ034L1H","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2518","2","ISLHTRP20260209-069","04/30/2030","Operational","07/02/2026","","","General Rounding","Inpatient Care Centre","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"PC071516","HSS-8089574","JJ67D14","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","WH1028 - Social worker room","1","VIHATRP20240909-064","10/31/2028","Operational","08/05/2026","","","General Rounding","Westhaven","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","Dell Mini-PC with one 24"" monitor"
"PC071738","HSS-8086207","5JCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2303","2","VIHATRP20240429-087","06/30/2028","Operational","08/31/2026","","","General Rounding","Protection Services","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC074077","HSS-1903195","DTS4144","VIHA-UPR-Ucluelet Peninsula Road","Ucluelet","Main Building","Lab Admin","1","DMND0005135","11/30/2028","Operational","08/21/2026","","","General Rounding","PHC Public Health Admin","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC074078","HSS-1903196","FPX4L44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Ucluelet","Main Building","Admin","2","DMND0005135","11/30/2028","Operational","08/21/2026","","","General Rounding","PDO","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC074082","HSS-1903200","3KX4l44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Ucluelet","Main Building","218","2","DMND0005135","11/30/2028","Operational","01/09/2026","","Admin Building","General Rounding","PDO","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075772","HSS-1940248","8NKJZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","Ucluelet HCC","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075773","HSS-1940249","DQVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","CBC Ucluelet HCC","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075774","HSS-1940250","BSVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","CHS WCoast CBC WestCoast","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075775","HSS-1940251","BTVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","CBC Ucluelet HCC","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC075776","HSS-1940252","JQVHZ44","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","105","1","DMND0005326","03/31/2029","Operational","08/21/2026","","","General Rounding","PCN Tofino PCN","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
